market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,risk_status,horizon_status,decision_ready,readiness_blockers,next_required_workflow,near_term_3m,base_12m,long_term_3y,key_missing_evidence,summary,tearsheet,initiation,risk_plan
tw,2049,上銀,buy_now,Watch only,344.5,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-2049/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-2049/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-2049/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-2049/risk_plan.html
tw,2303,聯電,buy_now,Watch only,155.0,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-2303/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-2303/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-2303/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-2303/risk_plan.html
tw,2317,鴻海,buy_now,Watch only,237.0,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-2317/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-2317/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-2317/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-2317/risk_plan.html
tw,2454,聯發科,buy_now,Watch only,4030.0,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-2454/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-2454/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-2454/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-2454/risk_plan.html
tw,3260,威剛,buy_now,Not decision-ready,404.0,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=炒作或擁擠交易風險偏高；炒作風險=高; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-3260/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-3260/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-3260/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-3260/risk_plan.html
tw,3443,創意,buy_now,Watch only,4480.0,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-3443/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-3443/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-3443/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-3443/risk_plan.html
tw,3529,力旺,buy_now,Not decision-ready,2740.0,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=炒作或擁擠交易風險偏高；炒作風險=高; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-3529/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-3529/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-3529/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-3529/risk_plan.html
tw,4576,大銀微系統,buy_now,Watch only,223.0,TWD,2026-07-07,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：台股官方公司基本資料未命中; 官方證據 handoff 缺失：月營收資料未命中或未接到此市場; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/tw-4576/summary.html,reports/public-equity-batch/2026-07-08/companies/tw-4576/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/tw-4576/initiation.html,reports/public-equity-batch/2026-07-08/companies/tw-4576/risk_plan.html
us,AMD,AMD,buy_now,Watch only,516.11,USD,2026-07-07T20:00:01Z,partial,not_run,not_run,partial,false,official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 官方公司/證券身分驗證未完成; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：SEC company tickers 未命中或 SEC_USER_AGENT 未設定; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：SEC company tickers 未命中或 SEC_USER_AGENT 未設定; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/us-AMD/summary.html,reports/public-equity-batch/2026-07-08/companies/us-AMD/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/us-AMD/initiation.html,reports/public-equity-batch/2026-07-08/companies/us-AMD/risk_plan.html
us,AVGO,Broadcom,buy_now,Watch only,370.78,USD,2026-07-07T20:00:01Z,partial,not_run,not_run,partial,false,official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 官方公司/證券身分驗證未完成; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：SEC company tickers 未命中或 SEC_USER_AGENT 未設定; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：SEC company tickers 未命中或 SEC_USER_AGENT 未設定; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-08/companies/us-AVGO/summary.html,reports/public-equity-batch/2026-07-08/companies/us-AVGO/tearsheet.html,reports/public-equity-batch/2026-07-08/companies/us-AVGO/initiation.html,reports/public-equity-batch/2026-07-08/companies/us-AVGO/risk_plan.html
