market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,key_missing_evidence,summary,tearsheet,initiation,risk_plan
tw,00625K,富邦上証+R,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00625K/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00625K/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00625K/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00625K/risk_plan.html
tw,00632R,元大台灣50反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00632R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00632R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00632R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00632R/risk_plan.html
tw,00634R,富邦上証反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00634R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00634R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00634R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00634R/risk_plan.html
tw,00638R,元大滬深300反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00638R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00638R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00638R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00638R/risk_plan.html
tw,00641R,富邦日本反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00641R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00641R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00641R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00641R/risk_plan.html
tw,00664R,國泰臺灣加權反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00664R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00664R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00664R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00664R/risk_plan.html
tw,00671R,富邦NASDAQ反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00671R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00671R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00671R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00671R/risk_plan.html
tw,00676R,富邦臺灣加權反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00676R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00676R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00676R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00676R/risk_plan.html
tw,00686R,群益臺灣加權反1,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00686R/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00686R/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00686R/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00686R/risk_plan.html
tw,00972,野村日本動能高息,buy_now,,,,,,,,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00972/summary.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00972/tearsheet.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00972/initiation.html,reports/public-equity-batch/2026-06-26-1250-tw-intraday-kline/companies/tw-00972/risk_plan.html
