market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,0052,富邦科技,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-0052/risk_plan.html
tw,00640L,富邦日本正2,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-00640L/risk_plan.html
tw,00641R,富邦日本反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-00641R/risk_plan.html
tw,00669R,國泰美國道瓊反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-00669R/risk_plan.html
tw,00707R,期元大S&P日圓反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-00707R/risk_plan.html
tw,00938,凱基優選30,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-00938/risk_plan.html
tw,00951,台新日本半導體,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-00951/risk_plan.html
tw,00954,中信日本半導體,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-00954/risk_plan.html
tw,1323,永裕,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1323/risk_plan.html
tw,1339,昭輝,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1339/risk_plan.html
tw,1441,大東,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1441/risk_plan.html
tw,1517,利奇,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1517/risk_plan.html
tw,1541,錩泰,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1541/risk_plan.html
tw,1615,大山,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1615/risk_plan.html
tw,1623,大東電,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1623/risk_plan.html
tw,1773,勝一,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1773/risk_plan.html
tw,1903,士紙,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1903/risk_plan.html
tw,1909,榮成,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-1909/risk_plan.html
tw,2049,上銀,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2049/risk_plan.html
tw,2062,橋椿,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2062/risk_plan.html
tw,2103,台橡,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2103/risk_plan.html
tw,2109,華豐,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2109/risk_plan.html
tw,2330,台積電,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2330/risk_plan.html
tw,2340,台亞,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2340/risk_plan.html
tw,2357,華碩,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2357/risk_plan.html
tw,2406,國碩,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2406/risk_plan.html
tw,2426,鼎元,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2426/risk_plan.html
tw,2431,聯昌,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2431/risk_plan.html
tw,2460,建通,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2460/risk_plan.html
tw,2467,志聖,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2467/risk_plan.html
tw,2705,六福,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2705/risk_plan.html
tw,2880,華南金,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2880/risk_plan.html
tw,2897,王道銀行,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2897/risk_plan.html
tw,2904,匯僑,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2904/risk_plan.html
tw,2912,統一超,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-2912/risk_plan.html
tw,3031,佰鴻,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3031/risk_plan.html
tw,3040,遠見,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3040/risk_plan.html
tw,3041,揚智,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3041/risk_plan.html
tw,3047,訊舟,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3047/risk_plan.html
tw,3257,虹冠電,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3257/risk_plan.html
tw,3450,聯鈞,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3450/risk_plan.html
tw,3481,群創,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3481/risk_plan.html
tw,3530,晶相光,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3530/risk_plan.html
tw,4532,瑞智,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4532/risk_plan.html
tw,4912,聯德控股-KY,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4912/risk_plan.html
tw,4919,新唐,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4919/risk_plan.html
tw,6133,金橋,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6133/risk_plan.html
tw,6139,亞翔,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6139/risk_plan.html
tw,6277,宏正,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6277/risk_plan.html
tw,6438,迅得,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6438/risk_plan.html
tw,6464,台數科,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6464/risk_plan.html
tw,6504,南六,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6504/risk_plan.html
tw,6579,研揚,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6579/risk_plan.html
tw,6614,資拓宏宇,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6614/risk_plan.html
