market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1802,台玻,buy_now,Watch only,68.0,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 16.62%; 20D low 56.7 (input only; PM must verify),"20D avg trade value 5,689,525,285.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-1802/risk_plan.html
tw,2345,智邦,buy_now,Watch only,2340.0,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,"20d_low distance 7.26%; 20D low 2,170 (input only; PM must verify)","20D avg trade value 8,466,518,612.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2345/risk_plan.html
tw,2376,技嘉,buy_now,Watch only,325.0,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 2%; 20D low 318.5 (input only; PM must verify),"20D avg trade value 4,283,073,526.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2376/risk_plan.html
tw,2395,研華,buy_now,Watch only,472.5,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 4.97%; 20D low 449 (input only; PM must verify),"20D avg trade value 1,637,742,545.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2395/risk_plan.html
tw,2441,超豐,buy_now,Watch only,129.0,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 10.08%; 20D low 116 (input only; PM must verify),"20D avg trade value 1,318,013,680.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2441/risk_plan.html
tw,2454,聯發科,buy_now,Watch only,3910.0,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,"20d_low distance 2.17%; 20D low 3,825 (input only; PM must verify)","20D avg trade value 60,180,589,657.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2454/risk_plan.html
tw,2464,盟立,buy_now,Watch only,160.0,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 15.62%; 20D low 135 (input only; PM must verify),"20D avg trade value 2,139,873,977.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2464/risk_plan.html
tw,2467,志聖,buy_now,Watch only,569.0,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 8.61%; 20D low 520 (input only; PM must verify),"20D avg trade value 1,046,290,785.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2467/risk_plan.html
tw,2609,陽明,buy_now,Watch only,51.4,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 2.72%; 20D low 50 (input only; PM must verify),"20D avg trade value 2,134,781,925.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-2609/risk_plan.html
tw,3016,嘉晶,buy_now,Watch only,121.5,2026-06-29,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 20%; 20D low 97.2 (input only; PM must verify),"20D avg trade value 1,293,196,863; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-tw-kline/companies/tw-3016/risk_plan.html
