market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,TWSE,1802,台玻,玻璃陶瓷,buy_now,現在可以買名單,1,common_equity,tw-1802,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2345,智邦,通信網路業,buy_now,現在可以買名單,1,common_equity,tw-2345,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2376,技嘉,電腦及週邊設備業,buy_now,現在可以買名單,1,common_equity,tw-2376,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2395,研華,電腦及週邊設備業,buy_now,現在可以買名單,1,common_equity,tw-2395,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2441,超豐,半導體業,buy_now,現在可以買名單,1,common_equity,tw-2441,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2454,聯發科,半導體業,buy_now,現在可以買名單,1,common_equity,tw-2454,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,TWSE,2464,盟立,其他電子業,buy_now,現在可以買名單,1,common_equity,tw-2464,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2467,志聖,電子零組件業,buy_now,現在可以買名單,1,common_equity,tw-2467,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2609,陽明,航運業,buy_now,現在可以買名單,1,common_equity,tw-2609,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,3016,嘉晶,半導體業,buy_now,現在可以買名單,1,common_equity,tw-3016,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,3017,奇鋐,電腦及週邊設備業,buy_now,現在可以買名單,1,common_equity,tw-3017,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,3167,大量,電機機械,buy_now,現在可以買名單,1,common_equity,tw-3167,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,3443,創意,半導體業,buy_now,現在可以買名單,1,common_equity,tw-3443,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,TWSE,3592,瑞鼎,半導體業,buy_now,現在可以買名單,1,common_equity,tw-3592,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,3715,定穎投控,電子零組件業,buy_now,現在可以買名單,1,common_equity,tw-3715,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,4916,事欣科,電腦及週邊設備業,buy_now,現在可以買名單,1,common_equity,tw-4916,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,5871,中租-KY,其他業,buy_now,現在可以買名單,1,common_equity,tw-5871,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,6239,力成,半導體業,buy_now,現在可以買名單,1,common_equity,tw-6239,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,6278,台表科,光電業,buy_now,現在可以買名單,1,common_equity,tw-6278,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,8028,昇陽半導體,半導體業,buy_now,現在可以買名單,1,common_equity,tw-8028,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,8039,台虹,電子零組件業,buy_now,現在可以買名單,1,common_equity,tw-8039,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,8150,南茂,半導體業,buy_now,現在可以買名單,1,common_equity,tw-8150,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,9958,世紀鋼,鋼鐵工業,buy_now,現在可以買名單,1,common_equity,tw-9958,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,1101,台泥,水泥工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1101,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1304,台聚,塑膠工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1304,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1514,亞力,電機機械,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1514,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1605,華新,電器電纜,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1605,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1609,大亞,電器電纜,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1609,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1623,大東電,電器電纜,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1623,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1717,長興,化學工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1717,,,,,1,台股 K-line 現在不能買，但值得等買點名單
