market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,108.0,2026-09-01,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 4.63%; 20D low 103 (input only; PM must verify),"20D avg trade value 67,755,241.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",長期股息配置規則優先，技術弱勢本身不構成短線賣出,股利覆蓋、FCF 或成本轉嫁惡化，或跌破 100.80 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-1215/risk_plan.html
tw,1708,東鹼,inventory_holding,Watch only,51.3,2026-09-01,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 6.34%; 20D low 48.05 (input only; PM must verify),"20D avg trade value 156,422,457.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",營運改善支持保留，訊號反覆限制加碼,SOP 價差、月營收、FCF、存貨或船舶利用率惡化，或跌破 47.52 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-1708/risk_plan.html
tw,2308,台達電,inventory_holding,Watch only,1865.0,2026-09-01,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 12.87%; 20D low 1,625 (input only; PM must verify)","20D avg trade value 19,814,592,368.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",基本面支持保留，但警戒區不追高,"營收、毛利、存貨與 FCF 惡化，或跌破 1,804.50 時重評",0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-2308/risk_plan.html
tw,2327,國巨*,inventory_holding,Watch only,568.0,2026-09-01,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 9.33%; 20D low 515 (input only; PM must verify),"20D avg trade value 28,499,039,821.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",新賣點與 20K break 對續抱評級構成技術否決,毛利、FCF 或併購負債改善且站回 634.60 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-2327/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2440.0,2026-09-01,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 4.3%; 20D low 2,335 (input only; PM must verify)","20D avg trade value 48,519,056,219.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",趨勢偏多，估值與 TSM 重複曝險限制新增風險,"2nm、先進封裝、毛利、FCF 或客戶 CapEx 轉弱，或跌破 2,200.50 時重評",0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-2330/risk_plan.html
tw,2354,鴻準,inventory_holding,Wait for trigger,65.9,2026-09-01,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 15.78%; 20D low 55.5 (input only; PM must verify),"20D avg trade value 1,091,210,151.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",技術價格尚穩，但財報證據不足,本業、散熱／機構件毛利、存貨、其他應收款與 FCF 改善後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-2354/risk_plan.html
tw,2385,群光,inventory_holding,Wait for trigger,107.0,2026-09-01,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 5.61%; 20D low 101 (input only; PM must verify),"20D avg trade value 313,893,098.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",技術修復但財報證據不足，維持觀察,毛利、存貨與 OCF 改善且技術站穩後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-2385/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,4315.0,2026-09-01,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 15.3%; 20D low 3,655 (input only; PM must verify)","20D avg trade value 30,637,272,840.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",已脫離 break，回歸續抱；估值與壓力位限制追價,"ASIC 量產、毛利、庫存與現金轉換惡化，或跌破 3,960 時重評",0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-2454/risk_plan.html
tw,2884,玉山金,inventory_holding,Watch only,39.9,2026-09-01,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 9.02%; 20D low 36.3 (input only; PM must verify),"20D avg trade value 1,466,614,000.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",基本面支持保留，短線過熱不加碼,合併後 ROE/BVPS、資本適足、NIM 或三商壽 CSM 惡化，或跌破 35.91 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-2884/risk_plan.html
tw,6695,芯鼎,inventory_holding,Watch only,48.55,2026-09-01,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 5.56%; 20D low 45.85 (input only; PM must verify),"20D avg trade value 19,655,170.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",觀察評級與單一持股極端集中支持降低風險,量產收入與現金流改善、站回 49.88 且集中度顯著下降後重評；跌破 47.25 提高警戒,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-02-inventory/companies/tw-6695/risk_plan.html
