market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,台股,2312,金寶,量子運算/電腦週邊,buy_now,現在可以買名單,0,common_equity,tw-2312,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=常溫量子電子設備開發與量產進度 [39]。；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2317,鴻海,伺服器組裝、AI 晶片,buy_now,現在可以買名單,0,common_equity,tw-2317,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=AI / 資料中心；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2324,仁寶,量子運算/電腦週邊,buy_now,現在可以買名單,0,common_equity,tw-2324,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=量子啟發運算服務研發進展 [39]。；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2327,國巨,被動元件、電阻/電容,buy_now,現在可以買名單,0,common_equity,tw-2327,theme_only,medium,Gate=目前偏題材，缺公司級落地證據；炒作風險=中；成長驅動=漲價 / 價格循環；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2330,台積電,半導體晶圓代工,buy_now,現在可以買名單,0,common_equity,tw-2330,hype_or_crowded,high,Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=漲價 / 價格循環、庫存回補 / 週期復甦、訂單 / 客戶導入；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2337,旺宏,記憶體、PCM,buy_now,現在可以買名單,0,common_equity,tw-2337,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2344,華邦電,記憶體、DRAM,buy_now,現在可以買名單,0,common_equity,tw-2344,theme_only,medium,Gate=目前偏題材，缺公司級落地證據；炒作風險=中；成長驅動=漲價 / 價格循環；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2374,佳能,機器人安全系統、高階光學感測,buy_now,現在可以買名單,0,common_equity,tw-2374,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2382,廣達,量子運算/伺服器組裝、電腦週邊,buy_now,現在可以買名單,0,common_equity,tw-2382,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=政策 / 基建；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2383,台光電,銅箔基板 (CCL),buy_now,現在可以買名單,0,common_equity,tw-2383,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=第二季毛利率是否如期跳升至 32%-35% 區間；2027 年桃園、崑山、中山、馬來西亞擴產量產進度 [49]。；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2408,南亞科,記憶體、DRAM,buy_now,現在可以買名單,0,common_equity,tw-2408,theme_only,medium,Gate=目前偏題材，缺公司級落地證據；炒作風險=中；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
