market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,ADBE,Adobe Inc. - Common Stock,buy_now,Watch only,219.72,2026-07-02T20:00:00Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 13.47%; 20D low 190.12 (input only; PM must verify),"20D avg trade value 1,879,720,783.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-ADBE/risk_plan.html
us,ADSK,Autodesk,buy_now,Watch only,207.48,2026-07-02T20:00:01Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 10.59%; 20D low 185.5 (input only; PM must verify),"20D avg trade value 700,424,019.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-ADSK/risk_plan.html
us,BA,Boeing Company  Common Stock,buy_now,Watch only,226.49,2026-07-02T20:00:03Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 8.19%; 20D low 207.95 (input only; PM must verify),"20D avg trade value 1,316,214,969.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-BA/risk_plan.html
us,BMY,Bristol-Myers Squibb Company Common Stock,buy_now,Watch only,58.13,2026-07-02T20:00:02Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 8.07%; 20D low 53.44 (input only; PM must verify),"20D avg trade value 757,126,645.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-BMY/risk_plan.html
us,CI,The Cigna Group Common Stock,buy_now,Watch only,287.77,2026-07-02T20:00:02Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 4.9%; 20D low 273.66 (input only; PM must verify),"20D avg trade value 490,081,751.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-CI/risk_plan.html
us,CMCSA,Comcast Corporation - Class A Common Stock,buy_now,Watch only,23.79,2026-07-02T20:00:01Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 6.98%; 20D low 22.13 (input only; PM must verify),"20D avg trade value 1,026,475,287.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-CMCSA/risk_plan.html
us,CRM,Salesforce,buy_now,Watch only,166.11,2026-07-02T20:00:02Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 11.91%; 20D low 146.32 (input only; PM must verify),"20D avg trade value 2,755,202,793.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-CRM/risk_plan.html
us,D,Dominion Energy,buy_now,Watch only,69.75,2026-07-02T20:00:03Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 6.14%; 20D low 65.47 (input only; PM must verify),"20D avg trade value 460,707,615; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-D/risk_plan.html
us,FOXA,Fox Corporation - Class A Common Stock,buy_now,Watch only,56.48,2026-07-02T20:00:01Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 14.41%; 20D low 48.34 (input only; PM must verify),"20D avg trade value 546,602,385.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-FOXA/risk_plan.html
us,GILD,Gilead Sciences,buy_now,Watch only,131.27,2026-07-02T20:00:01Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 7.53%; 20D low 121.39 (input only; PM must verify),"20D avg trade value 1,199,985,256.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-GILD/risk_plan.html
us,HON,Honeywell International Inc. - Common Stock,buy_now,Watch only,229.86,2026-07-02T20:00:01Z,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 10.59%; 20D low 205.52 (input only; PM must verify),"20D avg trade value 1,402,777,428.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-02-us-kline/companies/us-HON/risk_plan.html
