market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,113.0,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 3.1%; 20D low 109.5 (input only; PM must verify),"20D avg trade value 165,461,973.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-1215/risk_plan.html
tw,1216,統一,inventory_holding,Watch only,78.5,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 5.99%; 20D low 73.8 (input only; PM must verify),"20D avg trade value 1,221,529,364.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-1216/risk_plan.html
tw,1476,儒鴻,inventory_holding,Watch only,343.5,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 10.48%; 20D low 307.5 (input only; PM must verify),"20D avg trade value 653,720,364.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-1476/risk_plan.html
tw,1477,聚陽,inventory_holding,Watch only,220.0,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 4.55%; 20D low 210 (input only; PM must verify),"20D avg trade value 772,707,953.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-1477/risk_plan.html
tw,1560,中砂,inventory_holding,Watch only,675.0,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 4%; 20D low 648 (input only; PM must verify),"20D avg trade value 960,886,331.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-1560/risk_plan.html
tw,2317,鴻海,inventory_holding,Watch only,235.5,2026-07-14,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 2.34%; 20D low 230 (input only; PM must verify),"20D avg trade value 14,056,620,092.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Stock Industry 尚可，但盤前不因單一訊號加碼，先續抱並等回測/確認。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2317/risk_plan.html
tw,2324,仁寶,inventory_holding,Watch only,35.55,2026-07-14,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 4.36%; 20D low 34 (input only; PM must verify),"20D avg trade value 2,108,966,820.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Stock Industry 評級續抱，現階段以持有與風控追蹤為主。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2324/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2420.0,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,"20d_low distance 3.93%; 20D low 2,325 (input only; PM must verify)","20D avg trade value 89,832,750,931.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2330/risk_plan.html
tw,2337,旺宏,inventory_holding,Watch only,139.5,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 6.45%; 20D low 130.5 (input only; PM must verify),"20D avg trade value 15,478,560,873.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2337/risk_plan.html
tw,2344,華邦電,inventory_holding,Not decision-ready,164.5,2026-07-14,0%; not decision-ready for model portfolio,0.0,20d_low distance 5.17%; 20D low 156 (input only; PM must verify),"20D avg trade value 43,257,181,591.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Stock Industry 評級為減碼/賣出，基本面或估值風險優先。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2344/risk_plan.html
tw,2354,鴻準,inventory_holding,Wait for trigger,55.7,2026-07-14,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 3.23%; 20D low 53.9 (input only; PM must verify),"20D avg trade value 378,472,630.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",本輪缺少可升級為加碼的完整證據，先列觀察。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2354/risk_plan.html
tw,2408,南亞科,inventory_holding,Watch only,448.0,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 14.73%; 20D low 382 (input only; PM must verify),"20D avg trade value 48,032,140,068.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2408/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,3660.0,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,"20d_low distance 3.96%; 20D low 3,515 (input only; PM must verify)","20D avg trade value 48,949,446,534.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2454/risk_plan.html
tw,2618,長榮航,inventory_holding,Watch only,40.8,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 5.02%; 20D low 38.75 (input only; PM must verify),"20D avg trade value 3,010,032,836.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-2618/risk_plan.html
tw,3019,亞光,inventory_holding,Watch only,143.5,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 4.18%; 20D low 137.5 (input only; PM must verify),"20D avg trade value 1,314,035,841.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-3019/risk_plan.html
tw,3443,創意,inventory_holding,Watch only,4020.0,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,"20d_low distance 4.35%; 20D low 3,845 (input only; PM must verify)","20D avg trade value 11,425,281,171; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-3443/risk_plan.html
tw,6285,啟碁,inventory_holding,Watch only,247.5,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 5.66%; 20D low 233.5 (input only; PM must verify),"20D avg trade value 3,209,030,854.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-6285/risk_plan.html
tw,8016,矽創,inventory_holding,Wait for trigger,309.5,2026-07-14,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 12.76%; 20D low 270 (input only; PM must verify),"20D avg trade value 1,131,722,735.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",資料或評級不足以支持加碼，先列觀察。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-8016/risk_plan.html
tw,8926,台汽電,inventory_holding,Watch only,67.3,2026-07-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 2.97%; 20D low 65.3 (input only; PM must verify),"20D avg trade value 797,759,338; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/tw-8926/risk_plan.html
us,AAPL,Apple Inc,inventory_holding,Watch only,314.86,2026-07-14T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 13.06%; 20D low 273.75 (input only; PM must verify),"20D avg trade value 19,063,420,785.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-AAPL/risk_plan.html
us,ABT,亞培,inventory_holding,Watch only,88.96,2026-07-14T20:04:15Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 1.97%; 20D low 87.21 (input only; PM must verify),"20D avg trade value 1,230,152,683.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-ABT/risk_plan.html
us,AXTI,AXT Inc,inventory_holding,Wait for trigger,57.57,2026-07-14T20:00:01Z,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 16.74%; 20D low 47.93 (input only; PM must verify),"20D avg trade value 730,374,522.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",資料或評級不足以支持加碼，先列觀察。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-AXTI/risk_plan.html
us,BRK.B,Berkshire Hathaway I,inventory_holding,Watch only,491.09,2026-07-14T20:00:02Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 1.34%; 20D low 484.51 (input only; PM must verify),"20D avg trade value 2,482,649,455.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-BRK.B/risk_plan.html
us,CRCL,Circle Internet Group,inventory_holding,Not decision-ready,63.22,2026-07-14T20:00:02Z,0%; not decision-ready for model portfolio,0.0,20d_low distance 2.46%; 20D low 61.67 (input only; PM must verify),"20D avg trade value 1,033,191,853.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",題材/價格/新聞熱度偏熱且公司級證據不足，盤前先列最高風控。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-CRCL/risk_plan.html
us,DASH,DoorDash Inc,inventory_holding,Watch only,187.79,2026-07-14T20:00:01Z,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 19.09%; 20D low 151.95 (input only; PM must verify),"20D avg trade value 924,990,504.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Stock Industry 尚可，但盤前不因單一訊號加碼，先續抱並等回測/確認。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-DASH/risk_plan.html
us,DHR,Danaher Corp,inventory_holding,Watch only,199.05,2026-07-14T20:05:36Z,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 12.47%; 20D low 174.22 (input only; PM must verify),"20D avg trade value 769,454,879.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",Stock Industry 尚可，但盤前不因單一訊號加碼，先續抱並等回測/確認。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-DHR/risk_plan.html
us,GLW,康寧公司,inventory_holding,Watch only,187.64,2026-07-14T20:04:26Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 7.94%; 20D low 172.75 (input only; PM must verify),"20D avg trade value 3,549,071,293.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-GLW/risk_plan.html
us,GOOGL,Alphabet 公司,inventory_holding,Watch only,359.51,2026-07-14T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 8.15%; 20D low 330.2 (input only; PM must verify),"20D avg trade value 12,123,371,622.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近一週賣點、權重集中或資料限制，使盤前風控優先於加碼。,若 Stock Industry thesis 下修、估值/財報證據轉弱，或後續 APEX 補出明確失效價跌破，需重估。,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-07-15-inventory/companies/us-GOOGL/risk_plan.html
