market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,2303,聯電,buy_now,Watch only,171.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-2303/risk_plan.html
tw,2330,台積電,buy_now,Watch only,2490.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-2330/risk_plan.html
tw,2379,瑞昱,buy_now,Watch only,863.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-2379/risk_plan.html
tw,2454,聯發科,buy_now,Watch only,4535.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-2454/risk_plan.html
tw,2464,盟立,buy_now,Watch only,172.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-2464/risk_plan.html
tw,2890,永豐金,buy_now,Watch only,39.8,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-2890/risk_plan.html
tw,3008,大立光,buy_now,Watch only,5000.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-3008/risk_plan.html
tw,3019,亞光,buy_now,Watch only,157.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-3019/risk_plan.html
tw,3532,台勝科,buy_now,Watch only,376.5,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-3532/risk_plan.html
tw,5347,世界先進,buy_now,Watch only,186.0,2026-06-23 00:00:00+08:00,0%；待研究證據與風險報酬達決策等級後再評估,0.0075,條件式：停損距離與風險報酬仍需來源驗證,未計算；需 ADV、成交量與衝擊成本資料,未建立部位前不需避險；若進入候選名單，依市場 beta 與流動性調整,只在觸發條件、目前價格脈絡、研究證據與風險報酬皆確認後評估,若題材轉弱、價格脫離風險報酬框架，維持觀察或降級,若關鍵論點失效或證據長期不足，移出模型候選佇列,研究證據未達決策等級前，不讓模型資本承擔風險,每日監控價格；每週覆核來源與關鍵觸發,reports/public-equity-batch/2026-06-23/companies/tw-5347/risk_plan.html
