market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,108.5,2026-08-17,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 7.37%; 20D low 100.5 (input only; PM must verify),"20D avg trade value 98,308,938.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",長期股利配置意圖與價格狀態可保留，成本落差不構成攤平理由,毛利、現金流或股利覆蓋轉弱，或跌破 99.90 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-1215/risk_plan.html
tw,1216,統一,inventory_holding,Watch only,75.2,2026-08-17,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 3.72%; 20D low 72.4 (input only; PM must verify),"20D avg trade value 1,452,379,914.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",民生平台具防禦性，但 warn 狀態不支持新增曝險,食品本業 margin、FCF 或股利覆蓋轉弱，或跌破 72.27 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-1216/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2400.0,2026-08-17,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 9.17%; 20D low 2,180 (input only; PM must verify)","20D avg trade value 75,348,566,037.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",中長期評級支持續抱，接近 20K 高點且近週曾出現賣點，不追價,指引、毛利率、2nm／CoWoS 或 FCF 轉弱，或跌破 2200.50 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-2330/risk_plan.html
tw,2354,鴻準,inventory_holding,Wait for trigger,61.7,2026-08-17,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 17.02%; 20D low 51.2 (input only; PM must verify),"20D avg trade value 841,256,590.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",小部位可觀察，但評級與 warn 狀態不支持新增風險,連續營收年增、營益率與 FCF 改善後再上調；跌破 58.68 重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-2354/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,4050.0,2026-08-17,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 26.17%; 20D low 2,990 (input only; PM must verify)","20D avg trade value 37,660,837,199.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",仍在 break 上方，但估值與研究評級不支持新增風險,ASIC、非手機營收、毛利與 FCF 未兌現，或跌破 3960.00 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-2454/risk_plan.html
tw,6695,芯鼎,inventory_holding,Watch only,50.2,2026-08-17,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 10.36%; 20D low 45 (input only; PM must verify),"20D avg trade value 41,048,679.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",超高集中度、觀察評級與價格弱勢疊加，優先降低單一標的風險,公司量產、毛利、營業現金流與合理估值改善後再重評；站回 55.29 才解除價格警戒,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-6695/risk_plan.html
tw,6770,力積電,inventory_holding,Wait for trigger,74.6,2026-08-17,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 35.66%; 20D low 48 (input only; PM must verify),"20D avg trade value 15,107,231,766.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",已接近 break，觀察評級與基本面證據缺口限制新增風險,毛利、稼動率、FCF 與稀釋風險改善且站回 77.71 才上調,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-6770/risk_plan.html
tw,8926,台汽電,inventory_holding,Watch only,56.6,2026-08-17,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 3.36%; 20D low 54.7 (input only; PM must verify),"20D avg trade value 289,741,937.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重且基本面評級續抱，但技術破位禁止加碼,H1 獲利與 FCF、負債服務能力或合約品質惡化時重評；站回 63.37 前不增加曝險,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-8926/risk_plan.html
tw,9910,豐泰,inventory_holding,Watch only,69.8,2026-08-17,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 4.73%; 20D low 66.5 (input only; PM must verify),"20D avg trade value 109,167,797.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重可續抱，但買賣訊號交錯限制加碼,訂單、毛利與 FCF 惡化，或跌破 65.88 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/tw-9910/risk_plan.html
us,AAPL,Apple Inc,inventory_holding,Watch only,305.59,2026-08-17T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 1.83%; 20D low 300 (input only; PM must verify),"20D avg trade value 16,374,542,964; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",跌破 break 且近週賣點，觀察評級支持降低風險,Services、正常化毛利與每股 FCF 改善且站回 327.34 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-18-inventory/companies/us-AAPL/risk_plan.html
