market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,006205,富邦上証,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-006205/risk_plan.html
tw,00632R,元大台灣50反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00632R/risk_plan.html
tw,00641R,富邦日本反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00641R/risk_plan.html
tw,00657K,國泰日經225+U,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00657K/risk_plan.html
tw,00664R,國泰臺灣加權反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00664R/risk_plan.html
tw,00676R,富邦臺灣加權反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00676R/risk_plan.html
tw,00684R,期元大美元指反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00684R/risk_plan.html
tw,00686R,群益臺灣加權反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00686R/risk_plan.html
tw,00707R,期元大S&P日圓反1,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-00707R/risk_plan.html
tw,1103,嘉泥,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-1103/risk_plan.html
tw,1323,永裕,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-1323/risk_plan.html
tw,1341,富林-KY,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-1341/risk_plan.html
tw,1512,瑞利,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-1512/risk_plan.html
tw,1538,正峰,buy_now,,,,,0.0075,,,,,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-1538/risk_plan.html
