market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,CIEN,Ciena Corporation Common Stock,buy_now,Watch only,490.55999755859375,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 14.93%; 20D low 417.34 (input only; PM must verify),"20D avg trade value 2,019,772,451; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-CIEN/risk_plan.html
us,CRDO,Credo Technology Group Holding Ltd - Ordinary Shares,buy_now,Watch only,271.95001220703125,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 26.46%; 20D low 200 (input only; PM must verify),"20D avg trade value 2,858,788,000; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-CRDO/risk_plan.html
us,GFS,GlobalFoundries Inc. - Ordinary Share,buy_now,Watch only,82.41000366210938,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 14.47%; 20D low 70.49 (input only; PM must verify),"20D avg trade value 287,164,244.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-GFS/risk_plan.html
us,LIN,Linde plc - Ordinary Shares,buy_now,Watch only,518.9400024414062,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 5.49%; 20D low 490.44 (input only; PM must verify),"20D avg trade value 1,356,673,845.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-LIN/risk_plan.html
us,NVT,nVent Electric plc Ordinary Shares,buy_now,Watch only,169.61000061035156,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 9.79%; 20D low 153.01 (input only; PM must verify),"20D avg trade value 364,795,281.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-NVT/risk_plan.html
us,P,Everpure,buy_now,Watch only,78.79000091552734,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 17.76%; 20D low 64.8 (input only; PM must verify),"20D avg trade value 253,867,306.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-P/risk_plan.html
us,PL,Planet Labs PBC Class A Common Stock,buy_now,Watch only,33.130001068115234,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 23.63%; 20D low 25.3 (input only; PM must verify),"20D avg trade value 588,571,340.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-PL/risk_plan.html
us,TW,Tradeweb Markets Inc. - Class A Common Stock,buy_now,Not decision-ready,99.66000366210938,2026-06-30,0%; not decision-ready,0.0075,20d_low distance 8.27%; 20D low 91.42 (input only; PM must verify),"20D avg trade value 184,960,303.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-TW/risk_plan.html
us,VRT,Vertiv Holdings,buy_now,Watch only,334.82000732421875,2026-06-30,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 17.81%; 20D low 275.18 (input only; PM must verify),"20D avg trade value 2,237,443,733.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-VRT/risk_plan.html
us,AAPL,Apple Inc. - Common Stock,wait_entry,Wait for trigger,289.3599853515625,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 5.39%; 20D low 273.75 (input only; PM must verify),"20D avg trade value 19,801,453,225.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-06-30-us-kline/companies/us-AAPL/risk_plan.html
