market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,2002,中鋼,buy_now,Watch only,18.6,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 1.08%; 20D low 18.4 (input only; PM must verify),"20D avg trade value 1,458,256,523.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2002/risk_plan.html
tw,2233,宇隆,buy_now,Watch only,250.0,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 22.8%; 20D low 193 (input only; PM must verify),"20D avg trade value 454,035,431.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2233/risk_plan.html
tw,2360,致茂,buy_now,Watch only,2210.0,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,"20d_low distance 8.82%; 20D low 2,015 (input only; PM must verify)","20D avg trade value 5,355,833,061.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2360/risk_plan.html
tw,2368,金像電,buy_now,Watch only,1235.0,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,"20d_low distance 7.29%; 20D low 1,145 (input only; PM must verify)","20D avg trade value 8,115,474,573; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2368/risk_plan.html
tw,2426,鼎元,buy_now,Watch only,74.8,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 22.46%; 20D low 58 (input only; PM must verify),"20D avg trade value 1,638,974,073.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2426/risk_plan.html
tw,2605,新興,buy_now,Watch only,29.05,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 1.38%; 20D low 28.65 (input only; PM must verify),"20D avg trade value 211,201,616.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2605/risk_plan.html
tw,2615,萬海,buy_now,Watch only,78.9,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 2.92%; 20D low 76.6 (input only; PM must verify),"20D avg trade value 874,068,834.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2615/risk_plan.html
tw,2855,統一證,buy_now,Watch only,49.75,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 2.01%; 20D low 48.75 (input only; PM must verify),"20D avg trade value 769,633,556.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2855/risk_plan.html
tw,2883,凱基金,buy_now,Watch only,27.9,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 8.6%; 20D low 25.5 (input only; PM must verify),"20D avg trade value 3,783,388,906.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-2883/risk_plan.html
tw,3005,神基,buy_now,Watch only,102.5,2026-07-02,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 6.54%; 20D low 95.8 (input only; PM must verify),"20D avg trade value 629,695,978.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-03-tw-kline/companies/tw-3005/risk_plan.html
