market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,台股,3037,欣興,ABF載板,buy_now,現在可以買名單,0,common_equity,tw-3037,hype_or_crowded,high,Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=追蹤大戶與法人買超量，以及季線支撐；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,3443,創意,ASIC,buy_now,現在可以買名單,0,common_equity,tw-3443,hype_or_crowded,high,Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=AI / 資料中心、庫存回補 / 週期復甦；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
us,美股,GOOGL,Google,科技巨頭/雲端,buy_now,現在可以買名單,0,common_equity,us-GOOGL,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=AI / 資料中心、庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,SEC company tickers 未命中或 SEC_USER_AGENT 未設定；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
us,美股,SNOW,Snowflake,軟體/數據,buy_now,現在可以買名單,0,common_equity,us-SNOW,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=AI / 資料中心；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,SEC company tickers 未命中或 SEC_USER_AGENT 未設定；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,3363,上詮,光通訊(CPO),wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-3363,,,,,1,KOL/news 現在不能買，但值得等買點名單
tw,台股,6442,光聖,光通訊(CPO),wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-6442,,,,,1,KOL/news 現在不能買，但值得等買點名單
us,美股,AAOI,AOI,光通訊,wait_entry,現在不能買，但值得等買點名單,3,common_equity,us-AAOI,,,,,1,KOL/news 現在不能買，但值得等買點名單
us,美股,AAPL,Apple,科技巨頭/硬體,wait_entry,現在不能買，但值得等買點名單,3,common_equity,us-AAPL,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,SEC company tickers 未命中或 SEC_USER_AGENT 未設定；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在不能買，但值得等買點名單
us,美股,AMAT,應用材料,半導體設備,wait_entry,現在不能買，但值得等買點名單,3,common_equity,us-AMAT,,,,,1,KOL/news 現在不能買，但值得等買點名單
us,美股,AMZN,Amazon,科技巨頭/雲端,wait_entry,現在不能買，但值得等買點名單,3,common_equity,us-AMZN,,,,,1,KOL/news 現在不能買，但值得等買點名單
