market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,EOG,EOG Resources,buy_now,Watch only,134.5399932861328,2026-07-07,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 5.38%; 20D low 127.3 (input only; PM must verify),"20D avg trade value 565,853,692.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-EOG/risk_plan.html
us,INTU,Intuit Inc. - Common Stock,buy_now,Watch only,281.1700134277344,2026-07-07,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 10.08%; 20D low 252.84 (input only; PM must verify),"20D avg trade value 1,578,626,760.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-INTU/risk_plan.html
us,PLD,Prologis,buy_now,Watch only,143.61000061035156,2026-07-07,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 5.93%; 20D low 135.1 (input only; PM must verify),"20D avg trade value 581,980,088.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-PLD/risk_plan.html
us,SHEL,Shell PLC American Depositary Shares  Ordinary Shares),buy_now,Watch only,81.98999786376953,2026-07-07,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 6.99%; 20D low 76.26 (input only; PM must verify),"20D avg trade value 520,445,467.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-SHEL/risk_plan.html
us,UBER,Uber Technologies,buy_now,Watch only,74.33000183105469,2026-07-07,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 9.61%; 20D low 67.19 (input only; PM must verify),"20D avg trade value 1,665,336,481.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-UBER/risk_plan.html
us,XOM,ExxonMobil Holdings Corporation Common Stock,buy_now,Watch only,141.69000244140625,2026-07-07,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 4.76%; 20D low 134.95 (input only; PM must verify),"20D avg trade value 2,573,905,422.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-XOM/risk_plan.html
us,ADT,ADT Inc. Common Stock,wait_entry,Wait for trigger,6.909999847412109,2026-07-07,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 9.7%; 20D low 6.24 (input only; PM must verify),"20D avg trade value 63,464,011.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-ADT/risk_plan.html
us,AES,The AES Corporation Common Stock,wait_entry,Wait for trigger,14.619999885559082,2026-07-07,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 0.62%; 20D low 14.53 (input only; PM must verify),"20D avg trade value 121,963,507; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-AES/risk_plan.html
us,AR,Antero Resources Corporation Common Stock,wait_entry,Wait for trigger,35.2400016784668,2026-07-07,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.87%; 20D low 32.82 (input only; PM must verify),"20D avg trade value 172,288,401.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-AR/risk_plan.html
us,AROC,Archrock,wait_entry,Wait for trigger,37.93000030517578,2026-07-07,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 9.15%; 20D low 34.46 (input only; PM must verify),"20D avg trade value 92,200,647.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-AROC/risk_plan.html
us,BMY,Bristol-Myers Squibb Company Common Stock,wait_entry,Wait for trigger,57.970001220703125,2026-07-07,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 7.81%; 20D low 53.44 (input only; PM must verify),"20D avg trade value 749,139,736.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-BMY/risk_plan.html
us,BRX,Brixmor Property Group Inc. Common Stock,wait_entry,Wait for trigger,31.350000381469727,2026-07-07,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 1.88%; 20D low 30.76 (input only; PM must verify),"20D avg trade value 81,608,747.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-BRX/risk_plan.html
us,CME,CME Group Inc. - Class A Common Stock,wait_entry,Wait for trigger,240.75,2026-07-07,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 9.32%; 20D low 218.31 (input only; PM must verify),"20D avg trade value 1,023,919,338.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-us-kline/companies/us-CME/risk_plan.html
