market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,TWSE,1623,大東電,電器電纜,buy_now,現在可以買名單,1,common_equity,tw-1623,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,3708,上緯投控,綠能環保,buy_now,現在可以買名單,1,common_equity,tw-3708,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,8996,高力,電機機械,buy_now,現在可以買名單,1,common_equity,tw-8996,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,1215,卜蜂,食品工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1215,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1504,東元,電機機械,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1504,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1514,亞力,電機機械,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1514,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1609,大亞,電器電纜,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1609,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1808,潤隆,建材營造業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1808,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2027,大成鋼,鋼鐵工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2027,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2312,金寶,其他電子業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2312,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2349,錸德,光電業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2349,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2351,順德,半導體業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2351,,,,,1,台股 K-line 現在不能買，但值得等買點名單
