market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,risk_status,horizon_status,decision_ready,readiness_blockers,next_required_workflow,near_term_3m,base_12m,long_term_3y,key_missing_evidence,summary,tearsheet,initiation,risk_plan
tw,1623,大東電,buy_now,Watch only,214.0,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1623/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1623/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1623/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1623/risk_plan.html
tw,3708,上緯投控,buy_now,Watch only,110.5,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-3708/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-3708/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-3708/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-3708/risk_plan.html
tw,8996,高力,buy_now,Watch only,1380.0,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-8996/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-8996/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-8996/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-8996/risk_plan.html
tw,1215,卜蜂,wait_entry,Wait for trigger,112.5,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=目前偏題材，缺公司級落地證據；炒作風險=低; 產業 thesis 缺失證據：台股官方公司基本資料未命中; 產業 thesis 缺失證據：月營收資料未命中或未接到此市場; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少明確後續產業 KPI; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1215/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1215/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1215/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1215/risk_plan.html
tw,1504,東元,wait_entry,Wait for trigger,70.0,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1504/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1504/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1504/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1504/risk_plan.html
tw,1514,亞力,wait_entry,Wait for trigger,123.0,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1514/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1514/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1514/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1514/risk_plan.html
tw,1609,大亞,wait_entry,Wait for trigger,39.8,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1609/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1609/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1609/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1609/risk_plan.html
tw,1808,潤隆,wait_entry,Wait for trigger,30.4,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1808/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1808/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1808/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-1808/risk_plan.html
tw,2027,大成鋼,wait_entry,Wait for trigger,41.15,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2027/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2027/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2027/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2027/risk_plan.html
tw,2312,金寶,wait_entry,Wait for trigger,34.85,TWD,2026-07-03,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2312/summary.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2312/tearsheet.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2312/initiation.html,reports/public-equity-batch/2026-07-06-tw-kline/companies/tw-2312/risk_plan.html
