market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,107.0,2026-08-14,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 6.07%; 20D low 100.5 (input only; PM must verify),"20D avg trade value 110,836,002.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",產業證據與價格狀態可保留，但成本落差不構成攤平理由,毛利、現金流或股利覆蓋轉弱，或跌破 101.25 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-1215/risk_plan.html
tw,1216,統一,inventory_holding,Watch only,75.8,2026-08-14,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 4.49%; 20D low 72.4 (input only; PM must verify),"20D avg trade value 1,635,215,378.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",買賣訊號交錯且現價略低於觀察位，續抱但不加碼,食品本業 margin、FCF 或股利覆蓋轉弱，或跌破 72.63 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-1216/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2395.0,2026-08-14,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 8.98%; 20D low 2,180 (input only; PM must verify)","20D avg trade value 89,112,814,212.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",中長期評級支持續抱，接近 20K 高點不追價,指引、毛利率、2nm／CoWoS 或 FCF 轉弱，或跌破 2200.50 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-2330/risk_plan.html
tw,2354,鴻準,inventory_holding,Wait for trigger,62.5,2026-08-14,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 18.08%; 20D low 51.2 (input only; PM must verify),"20D avg trade value 828,019,111.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",小部位可觀察，但評級不支持新增風險,連續營收年增、營益率與 FCF 改善後再上調；跌破 58.68 重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-2354/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,4210.0,2026-08-14,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 28.98%; 20D low 2,990 (input only; PM must verify)","20D avg trade value 36,650,906,326.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格 normal，但研究評級不支持新增風險,ASIC、非手機營收、毛利與 FCF 未兌現，或跌破 3865.50 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-2454/risk_plan.html
tw,6695,芯鼎,inventory_holding,Watch only,51.0,2026-08-14,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 11.76%; 20D low 45 (input only; PM must verify),"20D avg trade value 45,711,105.6; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",超高集中度、觀察評級與價格弱勢疊加，優先降低單一標的風險,公司量產、毛利、營業現金流與合理估值改善後再重評；價格監控 55.29 / 52.38,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-6695/risk_plan.html
tw,6770,力積電,inventory_holding,Wait for trigger,78.4,2026-08-14,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 38.78%; 20D low 48 (input only; PM must verify),"20D avg trade value 13,578,151,235.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",買賣訊號衝突且觀察評級不支持新增風險,毛利、稼動率、FCF 與稀釋風險改善且站回 73.53 才上調,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-6770/risk_plan.html
tw,8926,台汽電,inventory_holding,Watch only,56.7,2026-08-14,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 3.53%; 20D low 54.7 (input only; PM must verify),"20D avg trade value 302,791,304.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重且基本面評級續抱，但技術破位禁止加碼,H1 獲利與 FCF、負債服務能力或合約品質惡化時重評；站回 63.75 前不增加曝險,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-8926/risk_plan.html
tw,9910,豐泰,inventory_holding,Watch only,69.4,2026-08-14,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 4.18%; 20D low 66.5 (input only; PM must verify),"20D avg trade value 117,241,206.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重可續抱，但最新賣點限制加碼,訂單、毛利與 FCF 惡化，或跌破 65.88 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/tw-9910/risk_plan.html
us,AAPL,Apple Inc,inventory_holding,Watch only,305.93,2026-08-14T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 1.94%; 20D low 300 (input only; PM must verify),"20D avg trade value 16,715,004,276.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",跌破 break 且近週賣點，觀察評級支持降低風險,Services、正常化毛利與每股 FCF 改善且站回 327.34 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-17-inventory/companies/us-AAPL/risk_plan.html
