market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,台股,00632R,元大台灣50反1,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00632R,,,,,1,台股 K-line 現在可以買名單
tw,台股,00653L,富邦印度正2,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00653L,,,,,1,台股 K-line 現在可以買名單
tw,台股,00676R,富邦臺灣加權反1,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00676R,,,,,1,台股 K-line 現在可以買名單
tw,台股,00684R,期元大美元指反1,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00684R,,,,,1,台股 K-line 現在可以買名單
tw,台股,00965,元大航太防衛科技,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00965,,,,,1,台股 K-line 現在可以買名單
tw,台股,009812,野村日本東證,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-009812,,,,,1,台股 K-line 現在可以買名單
tw,台股,1225,福懋油,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1225,,,,,1,台股 K-line 現在可以買名單
tw,台股,1413,宏洲,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1413,,,,,1,台股 K-line 現在可以買名單
tw,台股,1419,新紡,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1419,,,,,1,台股 K-line 現在可以買名單
tw,台股,1453,大將,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1453,,,,,1,台股 K-line 現在可以買名單
tw,台股,1506,正道,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1506,,,,,1,台股 K-line 現在可以買名單
tw,台股,1512,瑞利,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1512,,,,,1,台股 K-line 現在可以買名單
tw,台股,1521,大億,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1521,,,,,1,台股 K-line 現在可以買名單
tw,台股,1527,鑽全,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1527,,,,,1,台股 K-line 現在可以買名單
tw,台股,1540,喬福,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1540,,,,,1,台股 K-line 現在可以買名單
tw,台股,1721,三晃,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1721,,,,,1,台股 K-line 現在可以買名單
tw,台股,1733,五鼎,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1733,,,,,1,台股 K-line 現在可以買名單
tw,台股,2106,建大,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2106,,,,,1,台股 K-line 現在可以買名單
tw,台股,2312,金寶,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2312,,,,,1,台股 K-line 現在可以買名單
tw,台股,2383,台光電,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2383,,,,,1,台股 K-line 現在可以買名單
tw,台股,2449,京元電子,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2449,,,,,1,台股 K-line 現在可以買名單
tw,台股,2455,全新,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2455,,,,,1,台股 K-line 現在可以買名單
tw,台股,2482,連宇,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2482,,,,,1,台股 K-line 現在可以買名單
tw,台股,2607,榮運,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2607,,,,,1,台股 K-line 現在可以買名單
