market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,109.0,2026-08-24,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 7.8%; 20D low 100.5 (input only; PM must verify),"20D avg trade value 91,145,336.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",長期股息配置可保留，帳面虧損與買點都不能單獨作攤平理由,毛利、FCF 或股利覆蓋轉弱，或跌破 100.80 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-1215/risk_plan.html
tw,1708,東鹼,inventory_holding,Watch only,49.8,2026-08-24,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 7.43%; 20D low 46.1 (input only; PM must verify),"20D avg trade value 167,761,970.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",訊號反覆，小部位續抱但不追價,價差、毛利、現金流與估值改善；跌破 47.52 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-1708/risk_plan.html
tw,2308,台達電,inventory_holding,Watch only,1735.0,2026-08-24,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 17.87%; 20D low 1,425 (input only; PM must verify)","20D avg trade value 24,930,892,091.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",部位可控，保守保留；反覆訊號與 break 禁止新增曝險,營收、毛利、訂單與 Capex 回報惡化時下調；站回 1904.75 前不加碼,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-2308/risk_plan.html
tw,2327,國巨*,inventory_holding,Watch only,551.0,2026-08-24,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 17.15%; 20D low 456.5 (input only; PM must verify),"20D avg trade value 28,118,441,631.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",近週訊號反覆且價格破位，買點不足以抵銷估值與技術損傷,需求、庫存、毛利與估值安全邊際改善；站回 634.60 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-2327/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2375.0,2026-08-24,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 8.21%; 20D low 2,180 (input only; PM must verify)","20D avg trade value 69,703,604,965.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",評級與趨勢支持保留；另持 TSM ADR，不擴大重複曝險,指引、毛利、2nm／CoWoS、FCF 轉弱或跌破 2200.50 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-2330/risk_plan.html
tw,2354,鴻準,inventory_holding,Wait for trigger,60.5,2026-08-24,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 15.37%; 20D low 51.2 (input only; PM must verify),"20D avg trade value 862,391,787.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",小部位不急處理；等待財報證明本業改善,連續營收年增、營益率與 FCF 改善才上調；跌破 58.68 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-2354/risk_plan.html
tw,2385,群光,inventory_holding,Watch only,105.5,2026-08-24,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 5.97%; 20D low 99.2 (input only; PM must verify),"20D avg trade value 348,102,971.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",小部位可保留收益價值，最近雙賣點不支持加碼,營收、毛利、FCF 或股利覆蓋轉弱，或跌破 97.20 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-2385/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,3765.0,2026-08-24,0%; watch only until thesis and risk evidence improve,0.0,"20d_low distance 20.58%; 20D low 2,990 (input only; PM must verify)","20D avg trade value 36,084,351,505.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",尚有帳面獲利，但雙賣點、價格破位與預期落差風險支持先減碼,ASIC、非手機營收、毛利與 FCF 改善；站回 4180 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-2454/risk_plan.html
tw,2884,玉山金,inventory_holding,Watch only,38.15,2026-08-24,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 6.03%; 20D low 35.85 (input only; PM must verify),"20D avg trade value 1,618,564,375.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",核心銀行與財富管理品質支持續抱，整合後資本驗證前不加碼,資本適足、信用成本、整合後每股價值惡化，或跌破 35.19 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-2884/risk_plan.html
tw,6695,芯鼎,inventory_holding,Watch only,47.15,2026-08-24,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 4.56%; 20D low 45 (input only; PM must verify),"20D avg trade value 25,506,295.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",超高集中、虧損與觀察評級優先於題材，先降低單一標的風險,月營收、量產、毛利、營業損益與 FCF 改善後重評；站回 49.88 才解除價格警戒,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-6695/risk_plan.html
tw,6770,力積電,inventory_holding,Watch only,70.8,2026-08-24,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 32.2%; 20D low 48 (input only; PM must verify),"20D avg trade value 15,879,969,146.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",部位極小且仍有獲利可保留，但 20K break 禁止追價,毛利、稼動率、FCF 與稀釋改善；站回 77.71 才解除價格警戒,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/tw-6770/risk_plan.html
us,AAPL,Apple Inc,inventory_holding,Watch only,310.34,2026-08-24T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 3.33%; 20D low 300 (input only; PM must verify),"20D avg trade value 16,388,599,714.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",利用帳面獲利降低技術與估值風險,Services、正常化毛利、每股 FCF 與安全邊際改善；站回 327.34 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-AAPL/risk_plan.html
us,CRCL,Circle Internet Group,inventory_holding,Watch only,87.72,2026-08-24T20:00:02Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 34.06%; 20D low 57.84 (input only; PM must verify),"20D avg trade value 972,558,737.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",高波動與虧損曝險未解除，反彈先收斂風險,USDC、分潤後毛利、GAAP 營益與收入多元化改善；站回 88.32 並穩定後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-CRCL/risk_plan.html
us,GOOGL,Alphabet 公司,inventory_holding,Watch only,348.06,2026-08-24T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 6.79%; 20D low 324.44 (input only; PM must verify),"20D avg trade value 9,341,459,315.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",高權重且接近 break，單日買點不解除集中與估值風險,Search／Cloud、正常化 FCF 與 Capex 效率改善；站回 365.26 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-GOOGL/risk_plan.html
us,IBM,國際商業機器公司,inventory_holding,Watch only,231.04,2026-08-24T20:00:02Z,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 6.89%; 20D low 215.11 (input only; PM must verify),"20D avg trade value 1,489,162,490; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重可保留，但訊號交錯不支持加碼,Software 成長、FCF、股利覆蓋或收購回報惡化，或跌破 217.62 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-IBM/risk_plan.html
us,LVS,Las Vegas Sands Corp,inventory_holding,Watch only,46.97,2026-08-24T20:00:02Z,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 4.53%; 20D low 44.84 (input only; PM must verify),"20D avg trade value 224,562,806.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重與成熟資產現金流支持保留，但訊號反覆且 warn 禁止加碼,博彩量、EBITDA、槓桿惡化或跌破 45.07 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-LVS/risk_plan.html
us,MRVL,Marvell Technology Inc,inventory_holding,Wait for trigger,229.29,2026-08-24T20:00:00Z,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 28.95%; 20D low 162.9 (input only; PM must verify),"20D avg trade value 5,096,250,381.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",小部位有獲利，但評級、資料缺口與 warn 不支持追題材,指引、毛利、OCF／FCF、整合與 AI 訂單確認後上調；跌破 227.27 重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-MRVL/risk_plan.html
us,MU,Micron Technology,inventory_holding,Watch only,910.43,2026-08-24T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 18.95%; 20D low 737.88 (input only; PM must verify),"20D avg trade value 33,764,974,232.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",高權重、雙賣點與價格破位疊加，先降低週期集中,HBM4、ASP、庫存、毛利與 FCF 續強且估值安全邊際改善才重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-MU/risk_plan.html
us,NFLX,Netflix Inc,inventory_holding,Watch only,80.01,2026-08-24T20:00:00Z,"0%; inventory-holding context only, no model position opened",0.0,not independently verified in inventory-scope batch,not independently verified,No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",評級支持保守續抱；近 10% 權重、虧損與本機資料缺口不支持加碼,廣告／留存、正常化 FCF 或 margin 轉弱，或跌破 73.04 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-NFLX/risk_plan.html
us,SOFI,SoFi Technologies Inc,inventory_holding,Watch only,18.24,2026-08-24T20:00:00Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 18.42%; 20D low 14.88 (input only; PM must verify),"20D avg trade value 1,058,925,653.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",深度虧損與中高權重不適合用反彈攤平,Charge-off、存款、NIM、平台帳戶與 GAAP 獲利改善；跌破 17.25 加強風控,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-SOFI/risk_plan.html
us,SPCX,太空探索科技公司,inventory_holding,Not decision-ready,135.0,2026-08-24T20:00:00Z,0%; not decision-ready for model portfolio,0.0,20d_low distance 22.35%; 20D low 104.83 (input only; PM must verify),"20D avg trade value 15,316,068,046.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",不可驗證與高權重流動性風險優先處理,只有上市身分、可驗證財報、估值、日 K 與流動性完整後才重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-SPCX/risk_plan.html
us,TSLA,特斯拉 / Tesla,inventory_holding,Watch only,348.95,2026-08-24T20:00:00Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 14.78%; 20D low 297.38 (input only; PM must verify),"20D avg trade value 11,511,099,514.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",美股最大權重且高波動，優先降低單一標的集中,汽車毛利、FCF 與受監管 AI 收入可核實後重評；跌破 329.85 加強風控,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-TSLA/risk_plan.html
us,TSM,Taiwan Semiconductor,inventory_holding,Watch only,410.12,2026-08-24T20:00:03Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 9.12%; 20D low 372.72 (input only; PM must verify),"20D avg trade value 4,843,560,665.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",重複曝險、雙賣點與 warn 疊加，先降低部位,2nm／AI、毛利、海外廠回報、FCF 與 ADR 折溢價確認後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-TSM/risk_plan.html
us,TXN,德州儀器,inventory_holding,Wait for trigger,258.94,2026-08-24T20:00:00Z,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 1.44%; 20D low 255.22 (input only; PM must verify),"20D avg trade value 1,882,402,270.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",技術偏弱與財報證據缺口，低權重維持觀察,下一份財報、利用率、折舊、FCF 與估值確認後上調；跌破 260.66 重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-TXN/risk_plan.html
us,UMC,United Microelectronics,inventory_holding,Watch only,19.05,2026-08-24T20:00:02Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 13.18%; 20D low 16.54 (input only; PM must verify),"20D avg trade value 260,349,853.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",單一買點不足以逆轉弱勢與基本面證據缺口,利用率、正常化毛利、EPS 與 FCF 改善；站回 19.81 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-UMC/risk_plan.html
us,WDC,威騰電子,inventory_holding,Watch only,435.38,2026-08-24T20:00:00Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 6.41%; 20D low 407.48 (input only; PM must verify),"20D avg trade value 4,171,872,201.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",週期、雙賣點與深度價格破位支持先降低曝險,毛利、FCF、exabyte、ASP 與 HAMR 兌現；站回 551 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-25-inventory/companies/us-WDC/risk_plan.html
