market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,risk_status,horizon_status,decision_ready,readiness_blockers,next_required_workflow,near_term_3m,base_12m,long_term_3y,key_missing_evidence,summary,tearsheet,initiation,risk_plan
tw,1514,亞力,buy_now,Watch only,121.5,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業前景可追，但公司證據仍在建立；炒作風險=低; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-1514/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-1514/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-1514/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-1514/risk_plan.html
tw,2454,聯發科,buy_now,Watch only,4345.0,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業順風且公司證據較完整；炒作風險=低; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-2454/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-2454/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-2454/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-2454/risk_plan.html
tw,2464,盟立,buy_now,Watch only,183.5,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業順風且公司證據較完整；炒作風險=中; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-2464/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-2464/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-2464/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-2464/risk_plan.html
tw,3042,晶技,buy_now,Watch only,226.5,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業前景可追，但公司證據仍在建立；炒作風險=中; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-3042/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-3042/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-3042/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-3042/risk_plan.html
tw,3675,德微,buy_now,Watch only,407.0,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業順風且公司證據較完整；炒作風險=低; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 估值 handoff 缺失：valuation multiples missing,reports/public-equity-batch/2026-07-03/companies/tw-3675/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-3675/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-3675/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-3675/risk_plan.html
tw,6139,亞翔,buy_now,Watch only,939.0,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業順風且公司證據較完整；炒作風險=低; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-6139/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-6139/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-6139/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-6139/risk_plan.html
tw,6196,帆宣,buy_now,Watch only,588.0,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業順風且公司證據較完整；炒作風險=低; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-6196/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-6196/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-6196/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-6196/risk_plan.html
tw,6409,旭隼,buy_now,Watch only,1185.0,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業順風且公司證據較完整；炒作風險=中; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-6409/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-6409/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-6409/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-6409/risk_plan.html
tw,6669,緯穎,buy_now,Watch only,5200.0,TWD,2026-07-02,partial,not_run,not_run,partial,false,research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 產業 thesis Gate=產業順風且公司證據較完整；炒作風險=低; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取,reports/public-equity-batch/2026-07-03/companies/tw-6669/summary.html,reports/public-equity-batch/2026-07-03/companies/tw-6669/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/tw-6669/initiation.html,reports/public-equity-batch/2026-07-03/companies/tw-6669/risk_plan.html
us,UBER,Uber,buy_now,Not decision-ready,74.43,USD,2026-07-02T20:00:03Z,partial,not_run,not_run,partial,false,official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,"Report-scope artifact uses source-report setup, current quote handoff, and local StockLoop evidence as a timing/risk screen only; 3-month catalyst path is not fully underwritten.","Requires official filings, earnings-call commentary, consensus/estimate context, and valuation work before a 12-month PEI view can be decision-ready.",Requires full PEI specialist research or source-backed company/industry underwrite before a 3-year ownership thesis can be decision-ready.,本 report-scope PEI artifact 由 StockLoop 本地 KOL/news、industry thesis 與 quote ledger 生成；尚未逐檔執行完整 Public Equity Investing specialist research; 尚缺官方 filings / 年報 / 法說 transcript / IR presentation 查核; 尚缺 consensus、估值模型、流動性模型、downside/stop distance 與完整風險報酬 tie-out; valuation_status=not_run；不得解讀為 decision-ready 或個人化投資建議; 官方公司/證券身分驗證未完成; 產業 thesis Gate=炒作或擁擠交易風險偏高；炒作風險=高; 產業 thesis 缺失證據：SEC company tickers 未命中或 SEC_USER_AGENT 未設定; 產業 thesis 缺失證據：近 7 日公開新聞熱度未命中或未抓取; 產業 thesis 缺失證據：缺少公司級官方營收、訂單、財報或法說支撐; 估值 handoff 缺失：valuation multiples missing; 官方證據 handoff 缺失：SEC company tickers 未命中或 SEC_USER_AGENT 未設定; 官方證據 handoff 缺失：缺少公司級官方營收、訂單、財報或法說支撐,reports/public-equity-batch/2026-07-03/companies/us-UBER/summary.html,reports/public-equity-batch/2026-07-03/companies/us-UBER/tearsheet.html,reports/public-equity-batch/2026-07-03/companies/us-UBER/initiation.html,reports/public-equity-batch/2026-07-03/companies/us-UBER/risk_plan.html
