market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,TWSE,2406,國碩,光電業,buy_now,現在可以買名單,1,common_equity,tw-2406,theme_only,low,"Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=雙策略整合：LZEMA20/3MA；收盤位置 75.0%；振幅 6.8%；buySources=LZEMA20/3MA；buyCount=2；entrySource=LZEMA20；entrySource=3MA；entryReason=多方趨勢開始；buyCount 2；今日買點 LZEMA20/3MA；成交金額 667,830,588；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。",台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,TWSE,3037,欣興,電子零組件業,buy_now,現在可以買名單,1,common_equity,tw-3037,hype_or_crowded,high,"Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=雙策略整合：LZEMA20/3MA；收盤位置 100.0%；振幅 7.5%；buySources=LZEMA20/3MA；buyCount=2；entrySource=LZEMA20；entrySource=3MA；entryReason=多方趨勢開始；buyCount 2；今日買點 LZEMA20/3MA；爆量 volumeRatio 1.51；成交金額 34,370,433,684；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。",台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,TWSE,5269,祥碩,半導體業,buy_now,現在可以買名單,1,common_equity,tw-5269,theme_only,low,"Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=雙策略整合：LZEMA20/3MA；收盤位置 66.7%；振幅 2.1%；buySources=LZEMA20/3MA；buyCount=2；entrySource=LZEMA20；entrySource=3MA；entryReason=多方趨勢開始；entryReason=空方趨勢結束；buyCount 2；今日買點 LZEMA20/3MA；成交金額 962,176,170；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。",台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,TWSE,1101,台泥,水泥工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1101,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1477,聚陽,紡織纖維,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1477,theme_only,medium,Gate=目前偏題材，缺公司級落地證據；炒作風險=中；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,1710,東聯,化學工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-1710,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2356,英業達,電腦及週邊設備業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2356,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2374,佳能,光電業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2374,theme_only,medium,Gate=目前偏題材，缺公司級落地證據；炒作風險=中；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2540,愛山林,建材營造業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2540,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2633,台灣高鐵,航運業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2633,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2855,統一證,金融保險業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2855,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2889,國票金,金融保險業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2889,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2912,統一超,貿易百貨業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2912,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,3231,緯創,電腦及週邊設備業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-3231,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,3605,宏致,電子零組件業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-3605,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,5469,瀚宇博,電子零組件業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-5469,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,5871,中租-KY,其他業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-5871,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,6005,群益證,金融保險業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-6005,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,6191,精成科,電子零組件業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-6191,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,6414,樺漢,電腦及週邊設備業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-6414,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,6605,帝寶,汽車工業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-6605,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,8103,瀚荃,電子零組件業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-8103,,,,,1,台股 K-line 現在不能買，但值得等買點名單
