market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,台股,2382,廣達,AI 伺服器 / 電子,buy_now,現在可以買名單,0,common_equity,tw-2382,hype_or_crowded,high,Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=AI / 資料中心；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2610,華航,航空,buy_now,現在可以買名單,0,common_equity,tw-2610,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=油價、客運需求；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2618,長榮航,航空,buy_now,現在可以買名單,0,common_equity,tw-2618,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2881,富邦金,金融,buy_now,現在可以買名單,0,common_equity,tw-2881,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=金融股獲利、ETF 權重；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2882,國泰金,金融,buy_now,現在可以買名單,0,common_equity,tw-2882,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=壽險評價、ETF 權重；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,3413,京鼎,半導體設備,buy_now,現在可以買名單,0,common_equity,tw-3413,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=韓國擴產與設備移入；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,3680,家登,半導體設備,buy_now,現在可以買名單,0,common_equity,tw-3680,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=先進封裝與設備需求；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,5443,均豪,半導體設備,buy_now,現在可以買名單,0,common_equity,tw-5443,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=訂單 / 客戶導入；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,6451,訊芯-KY,光通訊 / CPO,buy_now,現在可以買名單,0,common_equity,tw-6451,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=51.2T/102.4T CPO 出貨、越南新廠；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
us,美股,AMAT,Applied Materials,半導體設備,buy_now,現在可以買名單,0,common_equity,us-AMAT,theme_only,medium,Gate=目前偏題材，缺公司級落地證據；炒作風險=中；成長驅動=訂單 / 客戶導入；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,SEC company tickers 未命中或 SEC_USER_AGENT 未設定；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
