market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,107.5,2026-08-31,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 6.51%; 20D low 100.5 (input only; PM must verify),"20D avg trade value 74,360,702.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",長期股息配置規則優先，技術弱勢本身不構成短線賣出,股利覆蓋、FCF 或成本轉嫁惡化，或跌破 100.80 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-1215/risk_plan.html
tw,1708,東鹼,inventory_holding,Watch only,50.6,2026-08-31,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 5.24%; 20D low 47.95 (input only; PM must verify),"20D avg trade value 158,492,603.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",營運改善支持保留，訊號反覆限制加碼,SOP 價差、月營收、FCF、存貨或船舶利用率惡化，或跌破 47.52 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-1708/risk_plan.html
tw,2308,台達電,inventory_holding,Watch only,1840.0,2026-08-31,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 17.39%; 20D low 1,520 (input only; PM must verify)","20D avg trade value 20,814,906,980.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",基本面支持保留，但警戒區不追高,"營收、毛利、存貨與 FCF 惡化，或跌破 1,804.50 時重評",0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-2308/risk_plan.html
tw,2327,國巨*,inventory_holding,Watch only,545.0,2026-08-31,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 5.5%; 20D low 515 (input only; PM must verify),"20D avg trade value 29,652,873,664.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",新賣點與 20K break 對續抱評級構成技術否決,毛利、FCF 或併購負債改善且站回 634.60 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-2327/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2405.0,2026-08-31,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 3.95%; 20D low 2,310 (input only; PM must verify)","20D avg trade value 50,967,775,382.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",趨勢偏多，估值與 TSM 重複曝險限制新增風險,"2nm、先進封裝、毛利、FCF 或客戶 CapEx 轉弱，或跌破 2,200.50 時重評",0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-2330/risk_plan.html
tw,2354,鴻準,inventory_holding,Wait for trigger,64.7,2026-08-31,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 14.22%; 20D low 55.5 (input only; PM must verify),"20D avg trade value 1,019,449,223.9; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",技術價格尚穩，但財報證據不足,本業、散熱／機構件毛利、存貨、其他應收款與 FCF 改善後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-2354/risk_plan.html
tw,2385,群光,inventory_holding,Wait for trigger,106.5,2026-08-31,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 5.16%; 20D low 101 (input only; PM must verify),"20D avg trade value 300,692,508.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",技術修復但財報證據不足，維持觀察,毛利、存貨與 OCF 改善且技術站穩後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-2385/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,3925.0,2026-08-31,0%; watch only until thesis and risk evidence improve,0.0,"20d_low distance 6.88%; 20D low 3,655 (input only; PM must verify)","20D avg trade value 33,079,823,061.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",估值風險與 20K break 支持先降低部位,"ASIC 量產、毛利、庫存與現金轉換改善且站回 4,180 後重評",0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-2454/risk_plan.html
tw,2884,玉山金,inventory_holding,Watch only,39.75,2026-08-31,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 8.68%; 20D low 36.3 (input only; PM must verify),"20D avg trade value 1,467,086,274; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",基本面支持保留，區間高檔不加碼,合併後 ROE/BVPS、資本適足、NIM 或三商壽 CSM 惡化，或跌破 35.78 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-2884/risk_plan.html
tw,6695,芯鼎,inventory_holding,Watch only,48.6,2026-08-31,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 5.66%; 20D low 45.85 (input only; PM must verify),"20D avg trade value 19,965,315; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",觀察評級與單一持股極端集中支持降低風險,量產收入與現金流改善、站回 49.88 且集中度顯著下降後重評；跌破 47.25 提高警戒,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-09-01-inventory/companies/tw-6695/risk_plan.html
