market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,台股,1215,卜蜂,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-1215,,,,,1,庫存持倉
tw,台股,1216,統一,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-1216,,,,,1,庫存持倉
tw,台股,1477,聚陽,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-1477,,,,,1,庫存持倉
tw,台股,1560,中砂,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-1560,,,,,1,庫存持倉
tw,台股,2317,鴻海,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2317,,,,,1,庫存持倉
tw,台股,2324,仁寶,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2324,,,,,1,庫存持倉
tw,台股,2330,台積電,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2330,,,,,1,庫存持倉
tw,台股,2337,旺宏,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2337,,,,,1,庫存持倉
tw,台股,2344,華邦電,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2344,,,,,1,庫存持倉
tw,台股,2408,南亞科,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2408,,,,,1,庫存持倉
tw,台股,2454,聯發科,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2454,,,,,1,庫存持倉
tw,台股,2618,長榮航,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-2618,,,,,1,庫存持倉
tw,台股,3019,亞光,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-3019,,,,,1,庫存持倉
tw,台股,3231,緯創,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-3231,,,,,1,庫存持倉
tw,台股,3443,創意,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-3443,,,,,1,庫存持倉
tw,台股,6285,啟碁,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-6285,,,,,1,庫存持倉
tw,台股,8016,矽創,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-8016,,,,,1,庫存持倉
tw,台股,8926,台汽電,inventory-scope,inventory_holding,庫存持倉,6,common_equity,tw-8926,,,,,1,庫存持倉
