market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,台股,00935,00935 科技型 ETF,ETF,buy_now,現在可以買名單,0,fund_or_etf,tw-00935,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=AI / 資料中心；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,2368,金像電,載板 / 板卡,buy_now,現在可以買名單,0,common_equity,tw-2368,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=均線形態、投信/外資買賣超、是否仍為補漲輪動主線；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,5469,瀚宇博,PCB / 板卡,buy_now,現在可以買名單,0,common_equity,tw-5469,hype_or_crowded,high,Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=盤中量價、與同族群強弱比較、尾盤是否續強；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
us,美股,MSFT,微軟,科技 / AI 軟體,buy_now,現在可以買名單,0,common_equity,us-MSFT,hype_or_crowded,high,Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=AI / 資料中心、庫存回補 / 週期復甦；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。,SEC company tickers 未命中或 SEC_USER_AGENT 未設定；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在可以買名單
tw,台股,0050,元大台灣 50,ETF,wait_entry,現在不能買，但值得等買點名單,3,fund_or_etf,tw-0050,,,,,1,KOL/news 現在不能買，但值得等買點名單
tw,台股 / 美股,2330,台積電,半導體,wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-2330,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在不能買，但值得等買點名單
tw,台股,3037,欣興,PCB / IC 載板,wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-3037,,,,,1,KOL/news 現在不能買，但值得等買點名單
tw,台股,3189,景碩,IC 載板,wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-3189,,,,,1,KOL/news 現在不能買，但值得等買點名單
tw,台股,3481,群創,面板,wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-3481,,,,,1,KOL/news 現在不能買，但值得等買點名單
tw,台股,4958,臻鼎-KY,PCB / 載板,wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-4958,,,,,1,KOL/news 現在不能買，但值得等買點名單
tw,台股,8046,南電,IC 載板,wait_entry,現在不能買，但值得等買點名單,3,common_equity,tw-8046,,,,,1,KOL/news 現在不能買，但值得等買點名單
us,美股,IGV,iShares Expanded Tech-Software Sector ETF,軟體 ETF,wait_entry,現在不能買，但值得等買點名單,3,fund_or_etf,us-IGV,,,,,1,KOL/news 現在不能買，但值得等買點名單
us,美股,SOXX,iShares Semiconductor ETF,半導體 ETF,wait_entry,現在不能買，但值得等買點名單,3,fund_or_etf,us-SOXX,,,,,1,KOL/news 現在不能買，但值得等買點名單
us,美股,TLT,iShares 20+ Year Treasury Bond ETF,長天期美債 ETF,wait_entry,現在不能買，但值得等買點名單,3,fund_or_etf,us-TLT,,,,,1,KOL/news 現在不能買，但值得等買點名單
us,美股,TSM,TSMC ADR,半導體,wait_entry,現在不能買，但值得等買點名單,3,adr_common_equity,us-TSM,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=AI / 資料中心、庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,SEC company tickers 未命中或 SEC_USER_AGENT 未設定；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,KOL/news 現在不能買，但值得等買點名單
us,美股,UNH,UnitedHealth,醫療保健,wait_entry,現在不能買，但值得等買點名單,3,common_equity,us-UNH,,,,,1,KOL/news 現在不能買，但值得等買點名單
