market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,TWSE,1476,儒鴻,紡織纖維,buy_now,現在可以買名單,1,common_equity,tw-1476,,,,,1,台股 K-line 現在可以買名單
tw,TWSE,2548,華固,建材營造業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2548,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=漲價 / 價格循環；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,2820,華票,金融保險業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-2820,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,3046,建碁,電腦及週邊設備業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-3046,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,5388,中磊,通信網路業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-5388,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,5876,上海商銀,金融保險業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-5876,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=漲價 / 價格循環；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,6414,樺漢,電腦及週邊設備業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-6414,,,,,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,6757,台灣虎航,航運業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-6757,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=漲價 / 價格循環；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,9933,中鼎,其他業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-9933,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=漲價 / 價格循環；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在不能買，但值得等買點名單
tw,TWSE,9939,宏全,其他業,wait_entry,現在不能買，但值得等買點名單,4,common_equity,tw-9939,,,,,1,台股 K-line 現在不能買，但值得等買點名單
