market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1476,儒鴻,buy_now,Watch only,323.0,2026-07-06,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 4.8%; 20D low 307.5 (input only; PM must verify),"20D avg trade value 618,009,831.15; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-1476/risk_plan.html
tw,2548,華固,wait_entry,Wait for trigger,103.0,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.91%; 20D low 100 (input only; PM must verify),"20D avg trade value 289,100,864.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-2548/risk_plan.html
tw,2820,華票,wait_entry,Wait for trigger,17.1,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.92%; 20D low 16.6 (input only; PM must verify),"20D avg trade value 62,147,473.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-2820/risk_plan.html
tw,3046,建碁,wait_entry,Wait for trigger,53.1,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.59%; 20D low 49.6 (input only; PM must verify),"20D avg trade value 35,426,030.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-3046/risk_plan.html
tw,5388,中磊,wait_entry,Wait for trigger,81.4,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.39%; 20D low 76.2 (input only; PM must verify),"20D avg trade value 306,223,592.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-5388/risk_plan.html
tw,5876,上海商銀,wait_entry,Wait for trigger,41.7,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.12%; 20D low 40.4 (input only; PM must verify),"20D avg trade value 574,605,317.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-5876/risk_plan.html
tw,6414,樺漢,wait_entry,Wait for trigger,384.0,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.77%; 20D low 358 (input only; PM must verify),"20D avg trade value 700,155,499.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-6414/risk_plan.html
tw,6757,台灣虎航,wait_entry,Wait for trigger,60.7,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 14.66%; 20D low 51.8 (input only; PM must verify),"20D avg trade value 313,318,718.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-6757/risk_plan.html
tw,9933,中鼎,wait_entry,Wait for trigger,41.5,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.98%; 20D low 39.85 (input only; PM must verify),"20D avg trade value 191,640,623.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-9933/risk_plan.html
tw,9939,宏全,wait_entry,Wait for trigger,124.0,2026-07-06,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 6.45%; 20D low 116 (input only; PM must verify),"20D avg trade value 257,594,699.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-07-tw-kline/companies/tw-9939/risk_plan.html
