market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,108.5,2026-08-12,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 7.37%; 20D low 100.5 (input only; PM must verify),"20D avg trade value 117,753,495.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",產業證據與價格狀態可保留，但成本落差不構成攤平理由,毛利、現金流或股利覆蓋轉弱，或跌破 101.70 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-1215/risk_plan.html
tw,1216,統一,inventory_holding,Watch only,76.3,2026-08-12,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 5.11%; 20D low 72.4 (input only; PM must verify),"20D avg trade value 1,673,447,098.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",買賣訊號交錯且現價略低於觀察位，續抱但不加碼,食品本業 margin、FCF 或股利覆蓋轉弱，或跌破 72.63 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-1216/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2415.0,2026-08-12,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 9.73%; 20D low 2,180 (input only; PM must verify)","20D avg trade value 89,505,689,823.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",中長期評級支持續抱，接近 20K 高點不追價,指引、毛利率、2nm／CoWoS 或 FCF 轉弱，或跌破 2223 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-2330/risk_plan.html
tw,2354,鴻準,inventory_holding,Wait for trigger,63.0,2026-08-12,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 18.73%; 20D low 51.2 (input only; PM must verify),"20D avg trade value 782,375,504.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",小部位可觀察，但評級不支持新增風險,連續營收年增、營益率與 FCF 改善後再上調；跌破 58.68 重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-2354/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,4015.0,2026-08-12,"0%; inventory-holding context only, no model position opened",0.0,"20d_low distance 25.53%; 20D low 2,990 (input only; PM must verify)","20D avg trade value 35,125,321,001.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",價格 normal，但研究評級不支持新增風險,ASIC、非手機營收、毛利與 FCF 未兌現，或跌破 3712.50 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-2454/risk_plan.html
tw,6695,芯鼎,inventory_holding,Watch only,51.0,2026-08-12,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 11.76%; 20D low 45 (input only; PM must verify),"20D avg trade value 49,889,839.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",超高集中度、觀察評級與價格弱勢疊加，優先降低單一標的風險,公司量產、毛利、營業現金流與合理估值改善後再重評；價格監控 56.05 / 53.10,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-6695/risk_plan.html
tw,6770,力積電,inventory_holding,Wait for trigger,73.7,2026-08-12,0% pre-trigger; reassess after trigger and evidence review,0.0,20d_low distance 34.87%; 20D low 48 (input only; PM must verify),"20D avg trade value 13,536,423,238.55; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",買賣訊號衝突且觀察評級不支持新增風險,毛利、稼動率、FCF 與稀釋風險改善且站回 75.53 才上調,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-6770/risk_plan.html
tw,8926,台汽電,inventory_holding,Watch only,56.8,2026-08-12,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 3.7%; 20D low 54.7 (input only; PM must verify),"20D avg trade value 303,023,997.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重且基本面評級續抱，但技術破位禁止加碼,H1 獲利與 FCF、負債服務能力或合約品質惡化時重評；站回 64.51 前不增加曝險,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-8926/risk_plan.html
tw,9910,豐泰,inventory_holding,Watch only,71.0,2026-08-12,"0%; inventory-holding context only, no model position opened",0.0,20d_low distance 6.34%; 20D low 66.5 (input only; PM must verify),"20D avg trade value 114,759,986.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",低權重可續抱，但最新賣點限制加碼,訂單、毛利與 FCF 惡化，或跌破 65.88 時重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/tw-9910/risk_plan.html
us,AAPL,Apple Inc,inventory_holding,Watch only,302.25,2026-08-12T20:00:01Z,0%; watch only until thesis and risk evidence improve,0.0,20d_low distance 0.74%; 20D low 300 (input only; PM must verify),"20D avg trade value 17,764,803,876.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, price context, liquidity, and risk/reward",跌破 break 且近週賣點，觀察評級支持降低風險,Services、正常化毛利與每股 FCF 改善且站回 327.34 後重評,0 units at risk because inventory-scope model size is 0%,Daily price and weekly fundamentals while held in inventory watch universe,reports/public-equity-batch/2026-08-13-inventory/companies/us-AAPL/risk_plan.html
