market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,CELH,Celsius Holdings,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 13.81%; 20D low 27.47 (input only; PM must verify),"20D avg trade value 274,765,067.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-CELH/risk_plan.html
us,GOOG,Alphabet Inc. - Class C Capital Stock,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 6.76%; 20D low 333.69 (input only; PM must verify),"20D avg trade value 9,597,293,664.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-GOOG/risk_plan.html
us,IBKR,Interactive Brokers Group,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 10.87%; 20D low 83.11 (input only; PM must verify),"20D avg trade value 448,564,153.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-IBKR/risk_plan.html
us,NKE,Nike,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 7.11%; 20D low 40 (input only; PM must verify),"20D avg trade value 1,216,257,362.45; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-NKE/risk_plan.html
us,NOW,ServiceNow,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 15.51%; 20D low 89.39 (input only; PM must verify),"20D avg trade value 2,723,071,624.1; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-NOW/risk_plan.html
us,PDD,PDD Holdings Inc. - American Depositary Shares,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 12.82%; 20D low 71.94 (input only; PM must verify),"20D avg trade value 682,513,665.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-PDD/risk_plan.html
us,PLTR,Palantir Technologies Inc. - Class A Common Stock,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 15.4%; 20D low 106.37 (input only; PM must verify),"20D avg trade value 5,322,124,482.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-PLTR/risk_plan.html
us,SPGI,S&P Global Inc. Common Stock,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 5.29%; 20D low 393.03 (input only; PM must verify),"20D avg trade value 1,042,729,057.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-SPGI/risk_plan.html
us,WDAY,Workday,buy_now,Not decision-ready,,,0%; not decision-ready,0.0075,20d_low distance 14.41%; 20D low 111.5 (input only; PM must verify),"20D avg trade value 651,059,720.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-WDAY/risk_plan.html
us,AAPL,Apple Inc. - Common Stock,wait_entry,Not decision-ready,,,0%; not decision-ready,0.0,20d_low distance 7.01%; 20D low 273.75 (input only; PM must verify),"20D avg trade value 19,845,470,794.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-us-kline/companies/us-AAPL/risk_plan.html
