market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,2308,台達電,buy_now,Watch only,1885.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,"20d_low distance 5.04%; 20D low 1,790 (input only; PM must verify)","20D avg trade value 28,349,167,408.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-2308/risk_plan.html
tw,2330,台積電,buy_now,Not decision-ready,2465.0,2026-07-08,0%; not decision-ready,0.0075,"20d_low distance 10.34%; 20D low 2,210 (input only; PM must verify)","20D avg trade value 90,782,423,774.05; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-2330/risk_plan.html
tw,2363,矽統,buy_now,Watch only,67.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 20%; 20D low 53.6 (input only; PM must verify),"20D avg trade value 1,736,912,349.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-2363/risk_plan.html
tw,2382,廣達,buy_now,Watch only,377.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 5.3%; 20D low 357 (input only; PM must verify),"20D avg trade value 7,457,290,767.65; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-2382/risk_plan.html
tw,2645,長榮航太,buy_now,Watch only,235.5,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 29.72%; 20D low 165.5 (input only; PM must verify),"20D avg trade value 815,053,596.2; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-2645/risk_plan.html
tw,3035,智原,buy_now,Watch only,216.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 20.14%; 20D low 172.5 (input only; PM must verify),"20D avg trade value 2,299,236,745.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-3035/risk_plan.html
tw,3042,晶技,buy_now,Watch only,206.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 12.38%; 20D low 180.5 (input only; PM must verify),"20D avg trade value 9,313,397,913.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-3042/risk_plan.html
tw,3211,順達,buy_now,Not decision-ready,427.5,2026-07-08,0%; not decision-ready,0.0075,20d_low distance 10.53%; 20D low 382.5 (input only; PM must verify),"20D avg trade value 2,532,087,597.68; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-3211/risk_plan.html
tw,3260,威剛,buy_now,Watch only,404.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 6.44%; 20D low 378 (input only; PM must verify),"20D avg trade value 4,515,079,291.84; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-3260/risk_plan.html
tw,3532,台勝科,buy_now,Not decision-ready,409.5,2026-07-08,0%; not decision-ready,0.0075,20d_low distance 35.04%; 20D low 266 (input only; PM must verify),"20D avg trade value 1,624,177,394.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-3532/risk_plan.html
tw,4931,新盛力,buy_now,Not decision-ready,272.0,2026-07-08,0%; not decision-ready,0.0075,20d_low distance 15.81%; 20D low 229 (input only; PM must verify),"20D avg trade value 1,940,264,381.11; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-4931/risk_plan.html
tw,4958,臻鼎-KY,buy_now,Watch only,565.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 12.3%; 20D low 495.5 (input only; PM must verify),"20D avg trade value 22,499,820,846.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-4958/risk_plan.html
tw,4991,環宇-KY,buy_now,Watch only,482.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 3.42%; 20D low 465.5 (input only; PM must verify),"20D avg trade value 1,932,483,918.53; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-4991/risk_plan.html
tw,5469,瀚宇博,buy_now,Watch only,83.5,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 6.95%; 20D low 77.7 (input only; PM must verify),"20D avg trade value 570,112,147.8; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-5469/risk_plan.html
tw,6138,茂達,buy_now,Watch only,375.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 24.4%; 20D low 283.5 (input only; PM must verify),"20D avg trade value 1,054,724,937.89; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-6138/risk_plan.html
tw,6213,聯茂,buy_now,Not decision-ready,393.5,2026-07-08,0%; not decision-ready,0.0075,20d_low distance 39.9%; 20D low 236.5 (input only; PM must verify),"20D avg trade value 7,797,468,631.95; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-6213/risk_plan.html
tw,6488,環球晶,buy_now,Watch only,1230.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 39.43%; 20D low 745 (input only; PM must verify),"20D avg trade value 6,306,197,785.16; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-6488/risk_plan.html
tw,6719,力智,buy_now,Watch only,277.0,2026-07-08,0%; watch-only until full PEI specialist workflow clears evidence gates,0.0075,20d_low distance 25.09%; 20D low 207.5 (input only; PM must verify),"20D avg trade value 1,649,027,481.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-6719/risk_plan.html
tw,7402,邑錡,buy_now,Not decision-ready,135.5,2026-07-08,0%; not decision-ready,0.0075,20d_low distance 34.69%; 20D low 88.5 (input only; PM must verify),"20D avg trade value 253,336,289.26; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-09/companies/tw-7402/risk_plan.html
