market_key,market,symbol,company,industry,canonical_category,canonical_category_label,source_priority,instrument_type,output_subdir,industry_thesis_gate,hype_risk,industry_thesis_summary,industry_thesis_missing_evidence,source_count,source_summary
tw,台股,0052,富邦科技,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-0052,,,,,1,台股 K-line 現在可以買名單
tw,台股,006205,富邦上証,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-006205,,,,,1,台股 K-line 現在可以買名單
tw,台股,00625K,富邦上証+R,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00625K,,,,,1,台股 K-line 現在可以買名單
tw,台股,00640L,富邦日本正2,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00640L,,,,,1,台股 K-line 現在可以買名單
tw,台股,00645,富邦日本,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00645,,,,,1,台股 K-line 現在可以買名單
tw,台股,00682U,期元大美元指數,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00682U,,,,,1,台股 K-line 現在可以買名單
tw,台股,00684R,期元大美元指反1,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00684R,,,,,1,台股 K-line 現在可以買名單
tw,台股,00736,國泰新興市場,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00736,,,,,1,台股 K-line 現在可以買名單
tw,台股,00875,國泰網路資安,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00875,,,,,1,台股 K-line 現在可以買名單
tw,台股,00971,野村美國研發龍頭,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-00971,,,,,1,台股 K-line 現在可以買名單
tw,台股,009805,新光美國電力基建,資料不足,buy_now,現在可以買名單,1,fund_or_etf,tw-009805,,,,,1,台股 K-line 現在可以買名單
tw,台股,1337,再生-KY,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1337,,,,,1,台股 K-line 現在可以買名單
tw,台股,1536,和大,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1536,,,,,1,台股 K-line 現在可以買名單
tw,台股,1537,廣隆,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1537,,,,,1,台股 K-line 現在可以買名單
tw,台股,1623,大東電,資料不足,buy_now,現在可以買名單,1,common_equity,tw-1623,,,,,1,台股 K-line 現在可以買名單
tw,台股,2034,允強,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2034,,,,,1,台股 K-line 現在可以買名單
tw,台股,2324,仁寶,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2324,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,台股,2330,台積電,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2330,hype_or_crowded,high,Gate=炒作或擁擠交易風險偏高；炒作風險=高；成長驅動=庫存回補 / 週期復甦；題材/價格/新聞熱度偏熱，但缺少公司級官方營收、訂單或財報證據支撐。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,台股,2348,海悅,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2348,,,,,1,台股 K-line 現在可以買名單
tw,台股,2375,凱美,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2375,,,,,1,台股 K-line 現在可以買名單
tw,台股,2431,聯昌,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2431,,,,,1,台股 K-line 現在可以買名單
tw,台股,2482,連宇,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2482,,,,,1,台股 K-line 現在可以買名單
tw,台股,2646,星宇航空,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2646,,,,,1,台股 K-line 現在可以買名單
tw,台股,2849,安泰銀,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2849,,,,,1,台股 K-line 現在可以買名單
tw,台股,2910,統領,資料不足,buy_now,現在可以買名單,1,common_equity,tw-2910,,,,,1,台股 K-line 現在可以買名單
tw,台股,3006,晶豪科,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3006,,,,,1,台股 K-line 現在可以買名單
tw,台股,3041,揚智,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3041,,,,,1,台股 K-line 現在可以買名單
tw,台股,3047,訊舟,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3047,,,,,1,台股 K-line 現在可以買名單
tw,台股,3060,銘異,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3060,,,,,1,台股 K-line 現在可以買名單
tw,台股,3356,奇偶,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3356,,,,,1,台股 K-line 現在可以買名單
tw,台股,3432,台端,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3432,,,,,1,台股 K-line 現在可以買名單
tw,台股,3443,創意,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3443,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,台股,3504,揚明光,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3504,,,,,1,台股 K-line 現在可以買名單
tw,台股,3530,晶相光,資料不足,buy_now,現在可以買名單,1,common_equity,tw-3530,,,,,1,台股 K-line 現在可以買名單
tw,台股,4934,太極,資料不足,buy_now,現在可以買名單,1,common_equity,tw-4934,,,,,1,台股 K-line 現在可以買名單
tw,台股,4958,臻鼎-KY,資料不足,buy_now,現在可以買名單,1,common_equity,tw-4958,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=載板良率、ABF產能擴充進度；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,台股,5234,達興材料,資料不足,buy_now,現在可以買名單,1,common_equity,tw-5234,,,,,1,台股 K-line 現在可以買名單
tw,台股,5306,桂盟,資料不足,buy_now,現在可以買名單,1,common_equity,tw-5306,,,,,1,台股 K-line 現在可以買名單
tw,台股,5521,工信,資料不足,buy_now,現在可以買名單,1,common_equity,tw-5521,,,,,1,台股 K-line 現在可以買名單
tw,台股,6141,柏承,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6141,,,,,1,台股 K-line 現在可以買名單
tw,台股,6197,佳必琪,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6197,,,,,1,台股 K-line 現在可以買名單
tw,台股,6285,啟碁,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6285,theme_only,low,Gate=目前偏題材，缺公司級落地證據；炒作風險=低；成長驅動=庫存回補 / 週期復甦；目前主要是題材或來源敘事，尚未看到足夠公司級落地證據。,台股官方公司基本資料未命中；月營收資料未命中或未接到此市場；近 7 日公開新聞熱度未命中或未抓取；缺少明確後續產業 KPI；缺少公司級官方營收、訂單、財報或法說支撐,1,台股 K-line 現在可以買名單
tw,台股,6449,鈺邦,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6449,,,,,1,台股 K-line 現在可以買名單
tw,台股,6579,研揚,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6579,,,,,1,台股 K-line 現在可以買名單
tw,台股,6695,芯鼎,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6695,,,,,1,台股 K-line 現在可以買名單
tw,台股,6743,安普新,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6743,,,,,1,台股 K-line 現在可以買名單
tw,台股,6781,AES-KY,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6781,,,,,1,台股 K-line 現在可以買名單
tw,台股,6789,采鈺,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6789,,,,,1,台股 K-line 現在可以買名單
tw,台股,6921,嘉雨思-創,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6921,,,,,1,台股 K-line 現在可以買名單
tw,台股,6962,奕力-KY,資料不足,buy_now,現在可以買名單,1,common_equity,tw-6962,,,,,1,台股 K-line 現在可以買名單
tw,台股,8021,尖點,資料不足,buy_now,現在可以買名單,1,common_equity,tw-8021,,,,,1,台股 K-line 現在可以買名單
tw,台股,8028,昇陽半導體,資料不足,buy_now,現在可以買名單,1,common_equity,tw-8028,,,,,1,台股 K-line 現在可以買名單
tw,台股,8039,台虹,資料不足,buy_now,現在可以買名單,1,common_equity,tw-8039,,,,,1,台股 K-line 現在可以買名單
tw,台股,8081,致新,資料不足,buy_now,現在可以買名單,1,common_equity,tw-8081,,,,,1,台股 K-line 現在可以買名單
tw,台股,8103,瀚荃,資料不足,buy_now,現在可以買名單,1,common_equity,tw-8103,,,,,1,台股 K-line 現在可以買名單
tw,台股,9918,欣天然,資料不足,buy_now,現在可以買名單,1,common_equity,tw-9918,,,,,1,台股 K-line 現在可以買名單
